Datetime,Hour,DayOfWeek,DayOfMonth,Month,temperature(degC),point_de_rosee(degC),humidite(%),precipitations(mm),neige(mm),vent_direction(deg),vent_moyen(km/h),rafale_vent_max(km/h),pression(hPa),ensoleillement(h),2R-P01,VL-P01,PL-P01,2R-P10,VL-P10,PL-P10,2R-P12,VL-P12,PL-P12,2R-P13,VL-P13,PL-P13,2R-P14,VL-P14,PL-P14,2R-P17,VL-P17,PL-P17,2R-P18,VL-P18,PL-P18,2R-P19,VL-P19,PL-P19,2R-P02,VL-P02,PL-P02,2R-P20,VL-P20,PL-P20,2R-P21,VL-P21,PL-P21,2R-P23,VL-P23,PL-P23,2R-P24,VL-P24,PL-P24,2R-P25,VL-P25,PL-P25,2R-P26,VL-P26,PL-P26,2R-P03,VL-P03,PL-P03,2R-P04,VL-P04,PL-P04,2R-P05,VL-P05,PL-P05,2R-P06,VL-P06,PL-P06,2R-P08,VL-P08,PL-P08,2R-P09,VL-P09,PL-P09
2022-10-03 00:00:00,0,0,3,10,13.5,12.6,94.0,0.0,0.0,0.0,0.0,4.0,1026.1,,2,20,2,0,0,0,1,0,0,2,8,0,0,0,0,0,42,0,0,6,0,0,4,0,2,8,4,0,0,0,0,2,0,1,5,0,0,5,0,0,2,0,2,10,3,2,36,1,2,38,2,1,10,0,2,42,2,0,0,0,0,16,0
2022-10-03 01:00:00,1,0,3,10,13.5,12.7,95.0,0.0,0.0,0.0,0.0,20.4,1026.0,,1,10,0,0,0,0,1,0,0,0,6,0,0,0,0,1,23,0,0,4,0,0,2,0,0,4,0,0,0,0,0,2,0,0,4,0,0,2,0,0,0,0,1,6,0,2,9,1,2,24,0,0,4,0,2,24,2,0,0,0,1,4,0
2022-10-03 02:00:00,2,0,3,10,13.2,12.6,96.0,0.0,0.0,0.0,0.0,18.5,1025.8,,0,9,1,0,0,0,1,0,0,0,2,0,0,0,0,0,12,1,0,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,5,0,0,8,0,0,14,2,0,1,0,0,14,1,0,0,0,1,4,0
2022-10-03 03:00:00,3,0,3,10,12.6,12.0,96.0,0.0,0.0,0.0,0.0,8.0,1025.5,,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,2,0,0,9,1,0,10,0,1,2,0,1,8,0,0,0,0,1,6,0
2022-10-03 04:00:00,4,0,3,10,11.5,10.6,94.0,0.2,0.0,0.0,0.0,11.1,1025.4,,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,2,19,4,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,0,7,0,2,18,1,2,18,2,0,2,0,3,17,2,0,4,0,1,1,1
2022-10-03 05:00:00,5,0,3,10,11.2,10.6,96.0,0.0,0.0,0.0,0.0,13.0,1025.1,,2,22,11,0,0,0,2,3,0,0,2,0,0,2,0,1,44,4,0,8,0,0,1,0,2,3,2,0,0,0,1,2,0,1,9,0,0,2,0,0,1,0,1,16,3,2,58,4,2,53,5,0,3,0,7,46,8,1,10,0,0,6,0
2022-10-03 06:00:00,6,0,3,10,12.6,12.4,99.0,0.0,0.0,30.0,5.4,11.0,1024.9,,6,126,32,0,0,2,1,3,1,2,15,2,0,1,2,4,113,12,4,24,8,2,2,2,2,19,8,0,4,0,0,0,0,1,16,2,0,18,0,0,2,2,4,53,5,2,209,5,12,244,28,2,13,0,11,210,42,2,12,2,4,26,3
2022-10-03 07:00:00,7,0,3,10,13.2,13.0,99.0,0.0,0.0,0.0,0.0,14.8,1025.1,,28,321,54,1,5,5,80,37,3,21,140,6,12,30,7,6,342,14,21,114,21,8,97,2,25,98,6,4,41,0,6,6,0,0,64,4,2,126,0,4,28,2,12,355,10,18,349,4,78,586,22,7,87,1,48,438,74,30,147,4,16,186,2
2022-10-03 08:00:00,8,0,3,10,16.4,14.1,86.0,0.0,0.0,90.0,9.4,16.7,1025.1,,38,346,52,26,50,13,149,78,5,31,148,14,17,72,5,18,360,6,49,193,12,3,126,1,17,126,12,8,43,2,8,5,2,1,115,3,4,159,0,20,104,8,18,444,10,12,345,3,54,687,35,9,93,4,66,646,100,44,168,12,38,294,4
2022-10-03 09:00:00,9,0,3,10,18.9,14.0,73.0,0.0,0.0,90.0,9.4,18.0,1025.0,,22,334,50,12,46,10,137,74,6,26,116,11,12,40,9,8,321,12,26,85,12,13,152,1,13,112,10,14,61,5,3,5,2,4,77,7,0,192,2,10,86,10,12,286,11,9,423,11,30,632,26,4,82,2,27,604,108,30,192,10,15,208,5
2022-10-03 10:00:00,10,0,3,10,20.6,13.1,62.0,0.0,0.0,90.0,11.2,22.2,1024.7,,10,217,34,4,15,2,56,23,4,8,48,8,3,18,7,14,297,5,9,66,18,2,34,2,1,8,3,2,22,4,4,4,2,2,81,3,0,63,0,4,21,4,8,168,10,3,334,3,22,490,24,2,60,3,18,420,87,12,81,16,8,100,3
2022-10-03 11:00:00,11,0,3,10,21.6,13.0,58.0,0.0,0.0,80.0,9.4,22.2,1024.2,,9,178,36,3,18,18,26,14,2,2,40,10,2,8,12,17,314,11,8,74,13,10,77,2,16,51,9,8,40,3,0,7,0,2,88,4,0,50,0,3,19,2,5,153,10,8,206,0,10,168,14,4,76,1,25,348,76,3,32,9,7,92,2
2022-10-03 12:00:00,12,0,3,10,21.7,12.3,55.0,0.0,0.0,60.0,9.4,21.0,1023.8,,12,236,40,3,22,6,39,20,1,9,70,10,2,18,10,14,426,4,15,82,9,5,64,1,9,69,11,4,40,2,2,8,1,4,118,4,5,92,0,8,30,5,11,275,9,8,308,2,11,213,12,11,172,2,30,456,74,5,51,7,8,120,2
2022-10-03 13:00:00,13,0,3,10,23.2,12.2,50.0,0.0,0.0,70.0,11.2,24.1,1023.0,,22,302,28,4,23,6,63,47,1,15,106,6,10,60,5,10,380,7,19,100,10,6,91,0,19,109,9,7,39,2,7,10,0,6,136,2,1,61,0,8,30,2,8,238,14,10,376,2,12,262,15,6,94,1,24,474,76,25,148,8,14,148,2
2022-10-03 14:00:00,14,0,3,10,23.6,12.9,51.0,0.0,0.0,60.0,13.0,24.1,1022.7,,8,172,30,2,14,4,24,16,2,5,58,7,2,14,8,12,397,5,13,74,10,2,68,0,8,49,11,6,30,2,2,4,0,4,76,2,2,48,0,4,20,2,3,145,8,2,308,4,10,168,14,2,69,2,24,374,71,7,54,10,11,80,2
2022-10-03 15:00:00,15,0,3,10,24.0,13.3,51.0,0.0,0.0,20.0,14.8,28.0,1022.0,,11,195,35,2,8,5,24,14,2,6,77,8,2,14,8,10,427,6,10,64,15,2,26,0,13,66,13,2,14,2,2,6,4,4,140,3,0,73,0,10,20,6,6,178,10,6,271,2,13,242,13,1,82,1,27,392,60,4,52,6,9,51,1
2022-10-03 16:00:00,16,0,3,10,23.5,12.8,51.0,0.0,0.0,30.0,13.0,20.4,1021.6,,12,193,22,2,6,2,33,10,0,21,120,14,4,13,2,16,507,7,8,84,14,8,64,0,14,56,10,7,34,0,4,9,3,5,246,3,1,89,0,9,34,2,10,236,8,12,273,2,22,440,26,6,231,3,50,525,70,6,34,5,10,102,1
2022-10-03 17:00:00,17,0,3,10,22.9,13.4,55.0,0.0,0.0,30.0,9.4,18.5,1021.4,,16,278,24,2,2,0,48,6,0,20,110,5,3,14,2,19,408,5,20,120,10,3,38,0,21,88,11,3,18,0,4,10,0,7,295,3,5,108,0,25,46,6,21,410,10,8,278,1,41,472,16,14,304,2,68,576,62,4,22,1,18,114,1
2022-10-03 18:00:00,18,0,3,10,20.2,13.2,64.0,0.0,0.0,340.0,3.6,15.0,1021.7,,30,264,23,2,2,2,46,4,0,15,106,5,2,10,3,23,434,4,22,119,4,1,48,0,14,79,9,3,34,2,4,12,0,7,249,2,5,119,0,28,54,2,25,338,12,12,285,2,34,510,17,24,267,0,62,634,48,6,20,0,15,108,1
2022-10-03 19:00:00,19,0,3,10,17.9,13.2,74.0,0.0,0.0,330.0,1.8,14.8,1021.9,,18,188,16,0,2,0,18,2,0,11,70,3,1,6,0,10,397,0,16,86,5,2,26,0,14,73,10,1,14,2,6,8,0,13,155,2,2,57,0,8,24,2,7,174,8,10,242,1,24,426,11,5,123,2,44,542,45,2,8,0,19,80,0
2022-10-03 20:00:00,20,0,3,10,16.4,13.1,81.0,0.0,0.0,300.0,3.6,13.0,1022.1,,16,140,5,0,2,0,7,2,0,8,38,0,0,0,0,6,265,0,6,58,4,4,17,0,11,45,8,0,3,2,3,9,1,4,107,2,6,26,0,6,15,2,6,96,4,6,202,5,16,315,7,4,81,0,33,332,24,2,4,1,16,68,1
2022-10-03 21:00:00,21,0,3,10,16.2,13.5,84.0,0.0,0.0,10.0,7.6,17.0,1022.2,,6,64,7,0,1,0,2,1,0,6,30,0,0,2,0,5,175,1,8,42,2,2,12,0,7,33,4,0,0,0,2,4,0,4,72,2,2,38,0,2,8,0,4,46,3,4,112,2,13,214,4,2,49,0,22,186,21,2,3,0,10,27,0
2022-10-03 22:00:00,22,0,3,10,15.9,13.2,84.0,0.0,0.0,360.0,5.4,9.3,1022.0,,2,50,2,0,0,0,2,0,0,3,20,0,0,1,0,4,121,1,4,28,1,0,8,0,2,16,3,0,0,0,2,2,1,1,43,1,0,23,0,0,3,0,2,30,2,4,72,0,13,146,4,3,30,0,22,134,13,0,1,0,8,34,0
2022-10-03 23:00:00,23,0,3,10,15.0,13.0,88.0,0.0,0.0,20.0,5.4,7.4,1021.8,,2,38,4,0,0,0,2,0,0,2,12,0,0,1,0,1,103,1,2,16,0,0,9,0,1,15,2,0,0,1,0,0,0,1,22,0,0,17,0,0,2,1,1,16,2,2,52,0,10,104,3,1,16,0,9,78,5,0,0,0,3,19,0
2022-10-04 00:00:00,0,1,4,10,14.3,12.5,89.0,0.0,0.0,0.0,0.0,5.0,1021.7,,2,16,2,0,0,0,1,0,0,0,6,0,0,0,0,2,31,0,0,6,0,0,4,0,1,8,2,0,0,0,0,2,0,0,14,0,0,2,0,0,0,0,0,10,1,1,27,1,3,48,2,1,10,0,2,36,5,0,0,0,2,16,0
2022-10-04 01:00:00,1,1,4,10,13.1,11.7,91.0,0.0,0.0,0.0,0.0,5.5,1021.4,,0,6,2,0,0,0,0,0,0,0,4,0,0,0,0,0,25,2,0,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,4,0,2,10,1,2,30,1,0,6,1,2,16,2,0,0,0,1,7,0
2022-10-04 02:00:00,2,1,4,10,12.2,11.3,94.0,0.0,0.0,0.0,0.0,5.5,1021.3,,2,6,0,0,0,0,1,0,0,0,4,0,0,0,0,1,11,0,0,1,0,0,2,0,0,5,0,0,0,0,0,1,0,0,4,0,0,2,0,0,1,0,0,4,0,1,6,0,0,18,2,0,1,0,0,6,0,0,0,0,0,6,0
2022-10-04 03:00:00,3,1,4,10,11.5,10.7,95.0,0.0,0.0,0.0,0.0,0.0,1020.9,,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,2,0,0,2,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,4,0,1,6,0,1,21,0,0,2,0,1,10,1,0,0,0,0,3,0
2022-10-04 04:00:00,4,1,4,10,11.2,10.6,96.0,0.0,0.0,280.0,1.8,5.5,1020.8,,0,10,2,0,0,0,0,0,0,0,1,0,0,0,0,2,19,6,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,8,0,0,18,1,3,34,1,0,1,0,4,22,5,0,4,0,1,2,0
2022-10-04 05:00:00,5,1,4,10,10.5,9.7,95.0,0.2,0.0,0.0,0.0,7.4,1021.0,,2,22,10,0,0,0,2,4,0,1,2,0,1,2,0,0,34,7,0,6,0,0,2,0,3,9,2,0,1,0,0,0,0,2,6,0,0,2,0,1,2,1,1,14,2,2,58,4,5,62,4,0,5,0,8,54,10,2,10,0,0,10,0
2022-10-04 06:00:00,6,1,4,10,10.3,9.7,96.0,0.0,0.0,0.0,0.0,11.0,1021.2,,6,143,42,0,1,1,2,4,0,0,8,2,0,2,2,7,109,11,3,28,6,2,4,0,5,13,6,0,4,0,0,2,0,1,18,1,0,16,0,4,3,2,5,78,6,6,236,2,8,275,21,0,8,1,14,213,46,0,12,3,4,27,1
2022-10-04 07:00:00,7,1,4,10,12.0,11.7,98.0,0.0,0.0,0.0,0.0,11.1,1021.5,,32,334,53,3,12,4,82,42,4,28,115,9,10,45,4,9,344,11,22,122,15,14,138,1,17,108,5,11,59,6,6,6,1,6,108,4,5,165,0,26,56,4,20,406,10,19,356,6,105,561,18,4,84,0,50,472,92,37,167,8,29,198,4
2022-10-04 08:00:00,8,1,4,10,15.5,13.7,89.0,0.0,0.0,0.0,0.0,11.1,1022.1,,56,376,48,21,52,12,162,87,5,32,166,10,20,76,6,15,416,8,58,192,16,6,126,0,28,178,13,7,48,3,14,6,0,4,163,2,1,255,2,61,119,10,18,503,10,18,361,8,73,690,21,6,116,1,72,634,98,54,176,15,35,293,4
2022-10-04 09:00:00,9,1,4,10,19.6,14.4,72.0,0.0,0.0,0.0,0.0,8.0,1022.0,,26,319,46,18,32,10,144,72,4,24,114,19,21,36,6,11,350,4,33,87,14,12,145,1,15,91,11,13,80,2,4,6,1,2,94,5,1,106,0,34,52,6,10,308,10,7,400,4,36,645,25,6,86,1,38,526,93,34,189,10,12,186,1
2022-10-04 10:00:00,10,1,4,10,22.1,13.7,59.0,0.0,0.0,70.0,3.6,13.0,1022.2,,10,222,34,2,12,6,54,24,4,8,62,10,4,21,8,11,270,9,11,63,15,4,44,2,4,77,11,5,20,5,4,7,2,4,32,3,0,52,1,13,20,5,8,174,10,5,314,6,17,454,32,3,69,1,15,423,77,9,83,15,11,111,4
2022-10-04 11:00:00,11,1,4,10,22.9,13.7,56.0,0.0,0.0,100.0,5.4,14.8,1022.0,,6,158,36,6,14,21,34,18,2,10,57,10,2,12,11,12,366,7,16,79,14,5,54,1,8,59,7,4,29,3,2,7,0,7,73,5,1,67,1,10,26,3,3,72,4,12,268,3,17,354,27,4,89,0,24,413,74,5,32,10,10,102,4
2022-10-04 12:00:00,12,1,4,10,24.6,13.8,51.0,0.0,0.0,180.0,5.4,15.0,1021.5,,15,232,28,5,30,6,46,20,3,14,76,7,4,21,8,8,393,8,14,82,9,6,38,1,15,50,10,4,36,2,4,3,0,8,100,3,9,116,1,17,28,6,20,256,10,9,302,3,31,477,19,13,169,1,27,462,62,2,50,8,12,128,2
2022-10-04 13:00:00,13,1,4,10,25.4,13.3,47.0,0.0,0.0,230.0,3.6,20.4,1021.2,,22,244,34,10,19,6,90,54,3,14,111,6,8,54,12,17,412,1,20,105,10,11,79,1,15,91,11,6,36,2,9,8,0,11,108,4,6,69,0,18,26,2,10,185,10,10,338,2,22,532,26,4,86,3,37,480,75,18,159,8,23,154,3
2022-10-04 14:00:00,14,1,4,10,26.1,12.9,44.0,0.0,0.0,310.0,11.2,20.4,1020.7,,8,169,29,4,16,5,22,15,2,10,70,14,4,20,5,11,383,5,12,74,12,9,68,1,15,44,11,8,56,2,2,4,0,2,68,3,1,56,0,6,20,4,9,138,8,5,302,2,16,411,27,0,70,0,28,414,82,6,62,9,10,119,1
2022-10-04 15:00:00,15,1,4,10,26.1,13.9,47.0,0.0,0.0,320.0,16.6,22.0,1020.6,,12,168,24,2,6,5,34,19,2,6,73,10,2,12,10,10,406,7,10,76,14,4,38,0,9,64,8,4,13,2,2,7,3,7,85,6,3,66,2,10,20,4,10,175,11,8,244,2,26,389,19,4,129,0,25,384,63,6,43,4,11,92,3
2022-10-04 16:00:00,16,1,4,10,25.5,14.0,49.0,0.0,0.0,310.0,7.6,20.4,1020.8,,15,196,29,0,8,2,40,12,0,14,118,14,4,6,5,14,493,11,10,102,14,7,81,0,17,87,7,4,33,0,4,9,2,8,148,2,5,85,0,16,34,2,10,216,8,13,220,4,32,443,18,13,231,3,54,511,64,3,31,2,13,138,2
2022-10-04 17:00:00,17,1,4,10,24.1,14.5,55.0,0.0,0.0,290.0,11.2,16.7,1021.2,,24,266,28,2,5,1,61,3,0,14,129,6,2,22,4,16,210,1,33,150,15,2,63,0,23,106,14,1,18,1,5,12,0,12,268,4,5,145,0,32,44,6,42,525,9,11,266,2,55,479,19,20,321,3,58,588,60,8,22,2,29,164,0
2022-10-04 18:00:00,18,1,4,10,21.7,14.4,63.0,0.0,0.0,280.0,7.6,13.0,1021.6,,25,255,18,2,6,1,58,6,0,18,141,8,2,18,0,18,359,4,28,134,8,6,59,0,30,113,12,3,32,2,4,10,0,10,246,7,9,189,0,22,50,4,30,394,12,12,266,1,36,512,11,15,328,0,76,674,54,5,20,0,23,122,2
2022-10-04 19:00:00,19,1,4,10,19.6,14.2,71.0,0.0,0.0,290.0,7.6,13.0,1022.0,,20,190,10,0,4,0,31,4,0,12,73,4,0,5,0,15,420,4,16,100,8,5,29,0,22,60,8,1,16,2,6,10,0,7,164,5,3,74,0,10,27,2,13,242,8,14,234,2,35,465,15,5,153,0,72,516,49,5,6,0,22,96,0
2022-10-04 20:00:00,20,1,4,10,17.5,13.6,78.0,0.0,0.0,0.0,0.0,11.1,1022.0,,13,128,11,0,1,0,10,6,0,6,52,2,0,0,0,5,261,3,10,46,4,1,16,0,13,60,11,0,8,1,1,8,0,11,81,4,5,66,2,3,12,3,6,92,5,6,170,2,13,307,9,5,81,0,31,336,28,1,6,0,8,76,1
2022-10-04 21:00:00,21,1,4,10,15.8,13.6,87.0,0.0,0.0,0.0,0.0,8.0,1022.1,,9,76,4,0,0,0,9,1,0,5,27,1,0,0,0,3,190,0,5,33,4,0,13,0,12,34,6,0,1,0,0,4,0,1,34,3,3,35,0,1,4,1,4,37,3,6,124,2,15,197,4,4,47,0,24,192,18,0,0,0,8,62,0
2022-10-04 22:00:00,22,1,4,10,14.9,13.3,90.0,0.0,0.0,130.0,3.6,16.7,1022.2,,3,74,2,0,0,0,2,0,1,4,24,1,0,0,0,4,151,1,4,32,0,0,8,0,9,21,3,0,0,0,0,3,0,2,38,2,1,30,0,2,8,0,4,38,2,4,100,0,8,149,7,2,56,0,16,165,14,0,2,0,5,56,0
2022-10-04 23:00:00,23,1,4,10,14.2,12.6,90.0,0.0,0.0,250.0,5.4,14.8,1022.2,,2,37,2,0,0,0,0,0,0,0,24,0,0,0,0,5,127,0,2,24,0,1,7,0,3,25,2,0,0,0,2,4,0,1,14,0,0,7,0,3,2,0,2,14,2,2,65,0,9,116,3,2,42,0,10,98,8,0,0,0,5,40,0
2022-10-05 00:00:00,0,2,5,10,13.7,12.4,92.0,0.0,0.0,260.0,5.4,8.0,1021.7,,2,21,2,0,0,0,2,0,0,1,6,0,0,0,0,3,59,1,2,14,0,0,4,0,2,14,2,0,0,0,0,2,0,1,6,0,1,6,0,0,2,0,0,7,1,1,28,2,1,36,2,1,16,0,6,56,6,0,0,0,4,22,0
2022-10-05 01:00:00,1,2,5,10,13.6,12.5,93.0,0.0,0.0,250.0,9.4,16.7,1021.7,,0,8,0,0,0,0,1,0,0,2,4,0,0,0,0,0,36,0,1,6,0,0,3,0,1,3,0,0,0,0,0,0,0,0,9,0,0,5,0,0,1,0,2,7,0,2,12,1,0,17,1,1,7,0,2,22,0,0,0,0,1,10,0
2022-10-05 02:00:00,2,2,5,10,13.1,12.8,98.0,0.0,0.0,250.0,5.4,14.8,1021.3,,1,6,2,0,0,0,0,0,0,0,2,0,0,0,0,0,20,0,0,2,0,0,1,0,1,4,0,0,0,0,0,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0,10,0,3,19,2,0,7,0,2,10,0,0,0,0,0,3,0
2022-10-05 03:00:00,3,2,5,10,14.1,13.9,99.0,0.2,0.0,150.0,3.6,5.0,1020.9,,0,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,2,0,0,1,0,1,5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,3,0,0,7,0,0,13,0,0,2,0,0,14,0,0,0,0,0,1,0
2022-10-05 04:00:00,4,2,5,10,14.3,14.1,99.0,0.0,0.0,200.0,1.8,18.5,1020.9,,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,10,0,0,22,2,1,27,2,1,4,0,4,14,4,0,4,0,0,2,1
2022-10-05 05:00:00,5,2,5,10,13.9,13.6,98.0,0.0,0.0,130.0,3.6,18.5,1021.0,,2,20,10,0,0,0,2,2,0,1,4,1,0,2,0,3,44,6,0,5,0,0,1,0,1,4,2,0,3,0,2,0,0,2,5,0,0,4,0,0,1,1,1,14,3,2,58,4,4,66,7,0,1,0,8,52,10,2,10,0,0,7,0
2022-10-05 06:00:00,6,2,5,10,13.3,13.0,98.0,0.2,0.0,120.0,3.6,5.0,1021.3,,6,136,45,0,1,1,0,0,2,2,8,5,0,2,1,4,106,15,2,26,8,2,2,2,5,16,7,0,2,0,0,1,0,2,13,2,1,19,0,0,3,2,5,58,4,6,210,6,7,254,26,0,18,0,15,202,48,1,8,4,2,23,1
2022-10-05 07:00:00,7,2,5,10,13.1,12.9,99.0,0.0,0.0,130.0,7.6,16.7,1021.5,,38,340,50,3,8,5,102,34,0,21,114,6,10,31,4,10,377,13,24,127,21,13,128,4,23,107,6,10,66,5,4,3,0,6,77,6,5,124,0,30,45,4,15,327,10,17,374,5,90,612,34,5,83,1,52,447,99,26,116,6,19,176,2
2022-10-05 08:00:00,8,2,5,10,13.8,13.6,99.0,0.0,0.0,130.0,5.4,16.7,1021.6,,46,362,54,18,64,8,124,85,8,28,131,10,24,69,8,9,382,13,51,148,12,6,79,3,25,137,16,10,41,4,6,1,0,3,98,7,5,141,1,54,66,5,23,328,12,16,343,8,52,694,42,6,100,0,74,620,108,48,163,10,39,266,2
2022-10-05 09:00:00,9,2,5,10,15.4,13.9,91.0,0.0,0.0,120.0,7.6,11.0,1021.9,,22,264,50,14,39,10,178,72,6,22,90,16,18,32,7,14,386,20,27,86,12,17,121,1,16,86,7,12,54,3,2,0,0,5,59,6,1,85,1,28,31,6,9,213,11,10,404,4,22,588,25,3,90,2,42,490,94,32,154,12,19,183,2
2022-10-05 10:00:00,10,2,5,10,19.7,14.7,73.0,0.0,0.0,130.0,7.6,18.5,1021.8,,14,210,36,6,12,7,62,11,5,8,57,11,6,14,10,7,313,10,12,70,18,1,33,2,12,66,10,4,16,2,4,5,0,7,71,4,3,53,0,12,20,2,9,150,9,7,298,9,26,464,19,3,62,1,22,386,100,14,65,14,9,105,5
2022-10-05 11:00:00,11,2,5,10,23.5,14.5,57.0,0.0,0.0,140.0,9.4,20.4,1021.6,,8,172,34,6,16,18,25,12,3,12,42,10,0,11,11,11,386,19,16,82,15,9,54,2,8,47,9,4,28,3,2,4,1,2,77,5,2,54,1,10,16,4,9,148,9,10,272,8,12,367,18,1,79,0,25,414,75,4,32,10,9,91,3
2022-10-05 12:00:00,12,2,5,10,26.6,14.1,46.0,0.0,0.0,170.0,9.4,18.0,1021.4,,19,246,34,6,26,10,51,18,1,12,74,7,4,18,6,11,453,5,18,88,13,3,67,1,16,62,11,6,36,0,3,6,1,4,115,2,6,119,0,18,36,4,18,287,12,7,296,6,24,526,16,5,167,0,38,470,68,5,52,4,17,149,1
2022-10-05 13:00:00,13,2,5,10,27.3,13.3,42.0,0.0,0.0,270.0,14.8,24.1,1021.0,,23,270,26,7,16,6,99,42,2,18,122,8,8,46,11,14,438,6,21,105,16,7,64,2,18,84,10,11,42,2,6,4,0,4,109,6,7,56,0,22,24,6,22,212,8,14,373,6,31,565,20,5,85,0,46,512,76,21,136,11,21,158,1
2022-10-05 14:00:00,14,2,5,10,26.6,13.7,45.0,0.0,0.0,240.0,16.6,24.1,1021.2,,8,166,34,4,8,6,15,13,2,9,62,8,4,20,4,8,410,4,13,74,11,4,52,1,14,51,12,8,30,2,1,4,1,10,73,3,9,58,0,6,13,1,12,128,10,7,325,6,27,391,24,4,70,1,38,396,74,6,54,10,10,99,3
2022-10-05 15:00:00,15,2,5,10,25.4,14.8,52.0,0.0,0.0,280.0,18.4,28.0,1022.0,,10,179,26,3,8,6,38,15,0,8,71,11,2,14,7,13,454,5,12,80,12,5,24,0,9,60,10,2,14,2,6,2,2,4,96,3,3,56,0,16,22,2,12,167,9,7,300,6,17,384,14,5,121,0,46,442,62,11,44,4,10,123,1
2022-10-05 16:00:00,16,2,5,10,22.8,15.4,63.0,0.0,0.0,310.0,18.4,22.2,1022.6,,21,174,28,2,6,1,36,9,1,14,112,9,2,7,4,16,492,2,8,78,14,3,54,0,7,65,9,6,32,2,3,5,1,11,200,3,3,76,0,16,27,2,9,217,11,13,253,5,26,453,13,13,185,1,60,524,64,4,24,2,12,121,3
2022-10-05 17:00:00,17,2,5,10,20.2,15.0,72.0,0.0,0.0,290.0,22.3,22.2,1023.9,,32,266,30,2,6,0,51,3,0,24,108,6,4,8,2,21,534,3,26,136,13,0,30,0,16,90,14,4,19,0,8,8,0,5,266,5,4,111,0,25,38,4,32,370,11,13,234,8,38,470,13,19,295,1,55,634,68,9,19,1,22,127,3
2022-10-05 18:00:00,18,2,5,10,18.1,14.4,79.0,0.0,0.0,300.0,13.0,26.0,1024.9,,32,246,18,2,4,0,54,4,0,18,114,4,1,5,0,16,455,4,15,135,3,2,47,0,15,86,9,6,35,2,6,4,1,13,271,6,2,141,0,20,41,2,27,349,12,19,273,7,31,566,16,17,239,1,76,636,60,9,12,0,25,123,0
2022-10-05 19:00:00,19,2,5,10,17.1,14.4,84.0,0.0,0.0,280.0,7.6,16.7,1026.1,,18,197,12,2,2,2,25,3,0,12,82,4,2,5,0,14,439,1,17,90,7,1,25,0,15,63,9,2,14,1,6,6,0,10,147,4,4,67,0,10,25,2,10,166,9,8,288,3,27,531,10,7,142,1,56,548,42,4,8,0,22,129,0
2022-10-05 20:00:00,20,2,5,10,16.7,14.3,86.0,0.0,0.0,260.0,7.6,14.8,1027.0,,14,150,8,0,0,0,4,2,0,12,52,2,1,2,0,10,284,5,10,62,3,2,15,0,12,39,9,0,4,0,2,8,0,4,79,3,2,33,0,3,22,2,5,69,5,5,231,4,13,304,7,8,85,0,47,351,32,2,4,0,13,98,1
2022-10-05 21:00:00,21,2,5,10,16.2,14.6,90.0,0.0,0.0,270.0,9.4,15.0,1027.7,,6,71,6,0,0,0,0,2,0,8,26,1,1,2,1,5,184,0,9,34,2,4,8,0,6,24,5,0,1,0,3,4,1,5,51,4,3,26,0,4,6,2,3,59,2,4,132,5,9,197,4,1,42,0,27,214,22,0,2,0,8,58,0
2022-10-05 22:00:00,22,2,5,10,16.6,15.0,90.0,0.0,0.0,240.0,3.6,16.7,1028.5,,4,60,5,0,0,0,1,1,1,8,17,2,1,0,0,3,147,0,2,32,4,0,13,0,5,27,3,0,0,0,1,0,0,2,37,2,0,22,0,0,5,0,3,37,2,2,97,2,5,139,6,2,34,0,13,174,14,0,0,0,8,58,0
2022-10-05 23:00:00,23,2,5,10,17.3,15.5,89.0,0.0,0.0,260.0,3.6,14.8,1029.0,,2,44,2,0,0,0,2,0,0,4,18,1,0,0,0,1,126,0,1,18,2,0,6,0,6,33,1,0,0,0,2,4,0,0,32,0,2,13,0,0,5,0,3,21,2,1,95,1,7,98,2,1,28,0,8,97,8,0,1,0,6,44,0
2022-10-06 00:00:00,0,3,6,10,17.5,15.8,90.0,0.0,0.0,210.0,3.6,5.0,1028.9,,2,20,2,0,0,0,4,0,0,2,12,0,0,1,0,4,66,0,0,9,0,1,6,0,4,14,2,0,0,0,0,4,0,1,20,0,1,5,0,0,2,0,0,8,1,3,28,1,6,60,1,1,22,0,4,44,3,0,0,0,2,17,0
