Datetime,Hour,DayOfWeek,DayOfMonth,Month,temperature(degC),point_de_rosee(degC),humidite(%),precipitations(mm),neige(mm),vent_direction(deg),vent_moyen(km/h),rafale_vent_max(km/h),pression(hPa),ensoleillement(h),2R-P01,VL-P01,PL-P01,2R-P10,VL-P10,PL-P10,2R-P12,VL-P12,PL-P12,2R-P13,VL-P13,PL-P13,2R-P14,VL-P14,PL-P14,2R-P17,VL-P17,PL-P17,2R-P18,VL-P18,PL-P18,2R-P19,VL-P19,PL-P19,2R-P02,VL-P02,PL-P02,2R-P20,VL-P20,PL-P20,2R-P21,VL-P21,PL-P21,2R-P23,VL-P23,PL-P23,2R-P24,VL-P24,PL-P24,2R-P25,VL-P25,PL-P25,2R-P26,VL-P26,PL-P26,2R-P03,VL-P03,PL-P03,2R-P04,VL-P04,PL-P04,2R-P05,VL-P05,PL-P05,2R-P06,VL-P06,PL-P06,2R-P08,VL-P08,PL-P08,2R-P09,VL-P09,PL-P09
2022-11-09 13:00:00,13,2,9,11,15.0,13.5,91.0,0.0,0.0,220.0,9.4,33.3,1018.1,,20,215,33,6,20,6,19,16,1,12,69,6,1,8,6,9,536,12,12,22,3,7,94,0,4,34,12,8,20,3,8,52,6,4,88,2,10,138,0,30,110,20,19,183,1,16,359,8,9,454,21,2,147,1,36,422,66,11,44,6,9,112,1
2022-11-09 14:00:00,14,2,9,11,16.0,14.0,88.0,0.0,0.0,220.0,11.2,31.5,1018.3,,9,172,28,2,10,6,19,15,3,5,52,2,4,11,6,6,462,12,7,15,4,6,62,0,8,40,9,8,16,4,6,38,3,4,84,3,2,79,0,18,74,16,10,119,2,15,368,7,6,395,24,1,91,1,27,411,80,2,24,6,6,82,2
2022-11-09 15:00:00,15,2,9,11,15.7,13.5,87.0,1.8,0.0,260.0,7.6,22.0,1018.8,,16,239,38,4,22,10,32,27,4,6,51,8,3,18,6,2,420,6,14,15,2,6,60,1,6,46,11,5,15,2,8,56,4,4,87,2,5,115,0,25,110,26,8,132,2,11,406,8,10,570,21,2,86,0,36,540,74,5,52,8,5,104,0
2022-11-09 16:00:00,16,2,9,11,15.5,12.4,82.0,0.0,0.0,260.0,11.2,14.8,1019.5,,32,437,80,3,20,8,50,61,1,14,70,4,14,32,6,3,440,9,19,21,2,9,130,0,7,72,10,13,30,3,14,72,7,6,106,6,7,193,0,29,158,26,13,171,0,25,419,4,12,658,26,0,78,0,62,621,100,25,82,10,12,165,2
2022-11-09 17:00:00,17,2,9,11,14.0,11.7,86.0,0.0,0.0,310.0,3.6,13.0,1020.1,,44,526,42,17,36,2,103,88,1,24,124,4,18,36,4,4,460,9,38,30,2,10,90,0,8,103,9,6,14,0,18,140,8,6,119,4,7,239,0,46,216,24,16,222,0,21,455,7,28,639,18,6,96,0,80,642,70,40,120,3,24,217,3
2022-11-09 18:00:00,18,2,9,11,11.9,10.8,93.0,0.0,0.0,200.0,5.4,9.0,1021.0,,44,454,32,18,33,0,98,68,1,24,124,4,14,26,1,10,458,6,24,20,0,12,144,0,10,70,12,17,33,3,15,134,9,4,118,2,2,203,0,45,192,19,13,184,0,22,429,8,18,642,18,4,104,0,67,622,54,34,132,2,20,231,2
2022-11-09 19:00:00,19,2,9,11,11.0,10.1,94.0,0.0,0.0,200.0,7.6,11.1,1021.6,,26,316,20,8,16,2,56,33,0,20,86,2,5,16,0,6,421,4,25,20,1,4,58,0,12,54,10,7,6,0,11,90,2,3,80,2,2,112,0,26,116,15,12,140,0,14,347,9,2,496,15,2,100,0,49,468,45,16,42,0,16,150,0
2022-11-09 20:00:00,20,2,9,11,10.8,10.2,96.0,0.0,0.0,210.0,5.4,11.1,1022.2,,11,170,4,1,4,0,32,8,0,16,57,0,2,4,0,5,299,4,10,8,0,4,55,0,6,42,6,4,5,4,10,70,2,4,54,2,2,49,0,2,52,6,11,90,0,15,326,5,0,333,8,2,50,0,34,312,27,8,14,0,6,85,0
2022-11-09 21:00:00,21,2,9,11,10.3,9.7,96.0,0.0,0.0,170.0,3.6,8.0,1022.8,,4,90,4,1,1,0,9,6,0,5,30,1,0,2,1,2,180,6,6,5,0,0,12,0,4,24,5,2,0,0,3,27,1,5,40,1,2,27,0,0,20,3,6,49,0,13,216,5,2,182,4,0,35,0,26,170,13,2,7,0,4,40,0
2022-11-09 22:00:00,22,2,9,11,10.4,9.9,97.0,0.0,0.0,180.0,3.6,22.2,1023.5,,4,74,1,0,0,0,8,5,2,5,30,1,0,1,0,0,128,2,8,4,0,0,14,0,6,18,2,2,0,0,2,22,2,2,30,0,1,34,0,1,14,4,3,44,0,4,163,2,0,144,2,0,34,0,4,119,8,0,2,0,4,36,0
2022-11-09 23:00:00,23,2,9,11,11.0,10.7,98.0,0.0,0.0,200.0,1.8,22.2,1023.6,,1,34,1,0,0,0,3,2,1,4,16,0,0,2,0,0,101,0,4,6,0,0,12,0,2,15,4,0,0,0,0,17,0,2,18,0,2,14,0,0,20,2,4,32,0,7,135,2,0,100,2,0,19,0,5,54,7,0,0,0,3,16,0
2022-11-10 00:00:00,0,3,10,11,10.4,9.8,96.0,0.0,0.0,170.0,3.6,9.0,1023.9,,1,28,2,0,0,0,0,1,0,0,13,0,0,0,0,0,54,1,2,0,0,0,4,0,0,6,2,1,0,0,0,10,0,0,16,0,0,13,0,0,12,2,0,22,0,2,78,0,0,62,2,0,14,0,1,27,2,0,0,0,2,8,0
2022-11-10 01:00:00,1,3,10,11,9.8,9.3,97.0,0.0,0.0,0.0,0.0,18.5,1024.3,,0,13,0,0,0,0,0,0,0,2,9,0,0,0,0,0,26,2,2,2,0,0,2,0,0,3,0,0,0,0,0,8,1,2,2,1,0,4,0,0,2,0,2,8,0,3,42,0,0,20,0,0,9,0,1,8,2,0,0,0,0,4,0
2022-11-10 02:00:00,2,3,10,11,9.5,9.2,98.0,0.0,0.0,150.0,3.6,16.7,1024.5,,0,8,0,0,0,0,1,1,0,0,4,0,0,3,0,0,16,0,1,0,0,0,3,0,2,2,0,1,1,0,0,6,0,0,7,1,0,4,0,0,2,0,0,11,0,0,25,0,0,20,0,0,10,0,0,6,0,0,0,0,1,2,0
2022-11-10 03:00:00,3,3,10,11,9.0,8.5,97.0,0.0,0.0,140.0,3.6,8.0,1024.6,,0,8,0,0,0,0,0,0,1,2,2,2,0,0,0,0,19,2,0,0,0,0,1,0,0,2,0,0,1,0,0,4,0,0,2,1,0,2,0,0,0,0,1,4,0,1,22,2,0,15,0,0,5,0,0,8,0,0,0,0,0,2,0
2022-11-10 04:00:00,4,3,10,11,8.9,8.6,98.0,0.2,0.0,140.0,1.8,7.4,1025.1,,2,12,0,0,0,0,0,0,0,0,3,1,0,0,0,0,28,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,27,2,0,16,2,0,8,0,1,6,2,0,0,0,0,1,1
2022-11-10 05:00:00,5,3,10,11,9.7,9.6,99.0,0.0,0.0,110.0,5.4,9.3,1025.4,,0,14,2,0,0,0,0,2,1,1,4,1,0,0,0,1,76,3,0,0,0,0,2,0,0,2,2,0,0,0,2,2,2,0,7,1,0,2,0,0,4,2,0,10,0,0,45,4,0,26,6,0,8,0,2,21,12,0,0,0,2,6,0
2022-11-10 06:00:00,6,3,10,11,9.6,9.3,98.0,0.0,0.0,120.0,7.6,11.0,1025.6,,0,48,10,0,0,0,0,0,0,2,30,3,0,0,1,2,302,12,5,0,0,0,5,0,2,10,8,0,0,0,2,16,11,0,20,2,0,11,0,0,10,5,2,24,1,4,114,6,0,105,19,0,52,1,5,80,34,1,0,1,0,18,0
2022-11-10 07:00:00,7,3,10,11,9.1,8.8,98.0,0.0,0.0,120.0,7.6,13.0,1025.9,,4,170,22,0,4,0,6,4,0,6,95,12,0,2,2,10,552,12,12,5,2,1,30,1,6,32,10,0,10,2,6,88,17,8,112,0,2,103,0,16,78,9,10,188,2,7,272,9,8,396,17,6,222,5,23,400,68,2,6,4,1,84,0
2022-11-10 08:00:00,8,3,10,11,10.0,9.9,99.0,0.0,0.0,120.0,5.4,14.8,1026.7,,23,182,29,0,6,5,10,5,1,16,126,8,1,6,5,16,637,12,13,6,2,0,32,0,6,56,14,0,10,1,12,114,14,10,141,1,6,173,0,36,132,24,28,238,4,23,278,15,6,535,27,6,337,2,74,555,65,5,18,6,6,140,1
2022-11-10 09:00:00,9,3,10,11,10.9,10.7,99.0,0.0,0.0,80.0,7.6,9.0,1027.1,,10,127,33,0,10,7,13,16,4,9,98,7,2,20,5,11,570,13,6,14,2,2,62,1,2,30,11,4,25,4,3,80,14,2,93,0,6,96,0,12,60,25,6,112,2,8,289,8,2,398,22,2,197,2,33,428,66,4,31,5,2,86,2
2022-11-10 10:00:00,10,3,10,11,11.6,11.4,99.0,0.0,0.0,100.0,11.2,11.1,1027.4,,8,143,34,2,8,5,18,18,4,6,54,8,0,22,16,8,440,12,5,8,4,0,40,1,4,45,12,2,13,2,4,60,12,4,66,0,2,52,0,10,72,23,6,102,0,7,326,6,0,299,20,2,95,1,22,312,76,6,43,13,3,84,2
2022-11-10 11:00:00,11,3,10,11,14.0,12.2,89.0,0.0,0.0,100.0,11.2,13.0,1027.7,,8,150,28,4,13,16,26,24,7,10,60,7,3,23,9,4,404,15,8,14,4,6,96,0,4,43,10,6,30,4,6,68,19,4,92,2,2,84,0,6,53,14,6,108,2,16,363,13,2,414,18,0,76,1,23,373,88,8,40,13,5,90,2
2022-11-10 12:00:00,12,3,10,11,13.3,11.7,90.0,0.0,0.0,90.0,11.2,17.0,1027.8,,30,240,31,8,26,8,63,61,3,15,102,7,11,30,6,11,448,8,17,26,2,2,83,0,10,62,10,5,20,3,12,97,14,11,124,1,5,100,0,23,119,20,9,160,2,21,373,3,6,523,19,3,106,0,42,419,66,25,144,8,8,164,2
2022-11-10 13:00:00,13,3,10,11,12.9,11.3,90.0,0.0,0.0,130.0,11.2,14.8,1027.6,,12,193,30,3,21,3,21,18,2,11,77,6,5,28,8,8,509,12,13,34,3,6,108,1,9,39,10,10,23,0,7,66,9,3,100,1,2,121,0,16,96,21,10,183,0,13,381,10,3,463,21,2,167,1,31,426,66,12,47,6,6,120,0
2022-11-10 14:00:00,14,3,10,11,14.5,11.8,84.0,0.0,0.0,120.0,9.4,16.7,1027.3,,14,174,32,2,8,4,14,18,2,7,54,2,6,15,13,8,440,8,15,19,3,4,72,0,4,44,11,7,12,1,7,63,7,4,75,0,4,98,1,16,90,24,8,116,1,11,379,12,4,414,21,2,96,0,30,406,74,4,38,8,6,88,0
2022-11-10 15:00:00,15,3,10,11,14.2,11.7,85.0,0.0,0.0,120.0,13.0,18.0,1027.5,,17,243,49,2,22,11,31,28,6,8,54,4,7,19,6,2,418,6,12,14,2,2,67,0,5,48,10,4,11,1,10,80,6,6,62,0,4,105,2,23,140,25,4,149,1,10,387,5,8,566,20,0,81,0,30,452,89,14,51,7,7,108,0
2022-11-10 16:00:00,16,3,10,11,12.5,10.9,90.0,0.0,0.0,110.0,13.0,14.8,1028.1,,24,504,85,11,30,6,71,50,0,17,78,3,14,46,6,4,452,5,20,26,3,12,150,0,10,74,12,17,30,2,12,83,8,3,104,1,4,187,0,34,242,30,10,177,0,18,381,7,29,606,14,2,96,0,50,596,88,22,106,9,9,180,0
2022-11-10 17:00:00,17,3,10,11,11.7,10.8,94.0,0.0,0.0,100.0,11.2,13.0,1028.4,,37,535,72,20,43,2,104,94,2,24,120,6,12,48,4,4,516,8,42,34,0,6,106,0,6,85,8,6,11,1,14,156,6,6,109,1,8,231,0,56,307,28,16,208,2,26,438,6,36,577,14,5,108,0,72,638,86,34,142,4,16,218,2
2022-11-10 18:00:00,18,3,10,11,11.4,10.3,93.0,0.0,0.0,120.0,9.4,21.0,1028.4,,38,441,41,10,22,2,118,74,0,14,117,5,14,32,2,8,498,6,28,28,2,9,126,1,8,77,10,15,33,1,12,114,4,8,70,1,9,185,0,48,232,19,16,202,0,17,428,3,39,562,10,2,114,0,62,594,54,44,130,2,14,226,2
2022-11-10 19:00:00,19,3,10,11,11.4,10.3,93.0,0.0,0.0,100.0,13.0,13.0,1028.5,,17,306,10,5,10,0,50,22,0,9,77,3,8,8,0,4,372,4,23,20,1,6,61,0,12,52,12,3,10,0,10,92,6,8,56,0,4,100,0,25,118,12,8,124,0,18,383,6,2,463,12,1,90,0,43,464,40,17,41,0,14,140,0
2022-11-10 20:00:00,20,3,10,11,11.1,10.0,93.0,0.0,0.0,80.0,9.4,13.0,1028.2,,2,151,7,0,4,0,22,10,0,11,39,1,2,6,0,2,295,4,5,8,0,6,58,0,9,36,5,5,7,1,6,66,2,5,44,0,2,60,0,2,47,5,10,78,0,15,314,3,1,310,8,0,73,0,19,324,23,5,21,0,8,87,0
2022-11-10 21:00:00,21,3,10,11,11.0,10.1,94.0,0.0,0.0,100.0,9.4,17.0,1028.2,,0,23,3,0,0,0,8,4,0,0,11,1,1,0,0,4,155,7,8,6,0,1,14,0,8,21,4,0,1,0,4,26,4,0,22,0,2,38,0,2,22,2,5,38,0,9,210,4,0,200,6,0,42,0,18,180,18,2,4,0,7,40,0
2022-11-10 22:00:00,22,3,10,11,10.5,10.0,97.0,0.0,0.0,90.0,9.4,14.8,1028.2,,1,21,0,0,0,0,4,4,1,3,20,0,1,0,0,0,137,0,4,4,0,2,6,0,5,18,2,0,0,0,2,22,2,1,20,0,2,30,0,0,18,2,5,42,0,8,184,2,0,157,2,0,40,0,9,132,9,0,4,0,2,30,0
2022-11-10 23:00:00,23,3,10,11,10.8,10.5,98.0,0.0,0.0,110.0,7.6,14.8,1028.0,,0,25,0,0,1,0,1,2,0,0,6,0,0,1,0,0,81,0,1,3,0,0,8,0,0,8,3,0,0,0,0,12,0,2,16,0,0,21,0,0,12,2,4,32,0,2,124,1,0,111,2,0,20,0,6,78,6,1,0,0,0,18,0
2022-11-11 00:00:00,0,4,11,11,10.5,10.2,98.0,0.0,0.0,100.0,11.2,18.0,1028.2,,0,19,1,0,0,0,0,0,0,0,4,0,0,1,0,0,40,0,4,3,0,0,7,0,2,5,2,1,0,0,1,10,0,0,4,0,0,14,0,1,10,2,2,16,0,4,92,0,0,66,1,0,10,0,2,31,4,0,2,0,1,12,0
2022-11-11 01:00:00,1,4,11,11,10.3,10.0,98.0,0.0,0.0,90.0,9.4,13.0,1028.0,,1,11,0,0,0,0,0,1,0,0,3,0,0,0,0,0,18,2,0,2,0,0,2,0,0,4,0,0,0,0,1,4,0,0,6,1,0,4,0,0,3,1,0,15,0,0,58,1,0,30,2,0,6,0,2,17,2,0,0,0,1,3,0
2022-11-11 02:00:00,2,4,11,11,10.3,10.0,98.0,0.0,0.0,90.0,9.4,13.0,1028.0,,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,1,0,0,2,0,0,2,0,0,0,0,0,3,0,0,2,4,0,4,0,0,4,1,0,10,0,1,28,0,1,21,2,0,6,0,0,16,2,0,0,0,1,3,0
2022-11-11 03:00:00,3,4,11,11,10.0,9.7,98.0,0.0,0.0,90.0,11.2,17.0,1027.9,,1,5,1,0,0,0,0,0,0,0,5,0,0,0,0,0,12,2,0,0,0,0,2,0,0,2,0,0,1,0,0,3,0,0,3,2,0,4,0,0,0,2,0,4,0,0,14,0,0,12,3,0,5,0,0,10,2,0,0,0,0,3,0
2022-11-11 04:00:00,4,4,11,11,9.7,9.6,99.0,0.0,0.0,90.0,13.0,22.2,1027.6,,0,8,0,0,0,0,0,1,2,0,3,0,0,0,0,0,34,2,0,0,0,0,2,0,1,2,0,0,0,0,1,2,2,0,2,4,0,1,0,0,1,1,0,4,0,0,23,2,0,16,3,0,10,0,2,8,4,0,0,0,0,2,0
2022-11-11 05:00:00,5,4,11,11,9.1,9.0,99.0,0.0,0.0,80.0,13.0,22.2,1027.6,,1,11,7,0,0,0,0,2,1,0,4,3,0,0,0,0,66,4,0,0,0,0,4,0,1,4,2,0,0,0,1,2,2,0,7,2,0,5,0,0,6,4,0,7,0,2,44,5,0,28,6,0,14,0,2,30,12,0,0,0,0,5,0
2022-11-11 06:00:00,6,4,11,11,8.6,8.5,99.0,0.0,0.0,100.0,14.8,21.0,1027.7,,0,43,12,0,0,0,0,0,0,4,23,2,0,0,0,2,288,8,4,1,0,0,6,0,2,10,7,0,0,0,2,20,12,0,18,2,1,10,0,0,13,6,2,20,0,5,120,7,0,84,16,0,52,0,2,73,26,2,0,0,0,12,0
2022-11-11 07:00:00,7,4,11,11,7.9,7.6,98.0,0.0,0.0,90.0,9.4,22.2,1027.8,,3,133,18,0,2,2,4,2,2,8,98,10,0,3,2,6,529,14,13,3,1,1,23,0,2,37,11,0,6,2,6,86,16,5,51,4,4,86,0,19,92,8,12,185,2,6,241,6,7,376,18,6,238,4,26,368,66,2,6,4,4,78,1
2022-11-11 08:00:00,8,4,11,11,8.6,7.7,94.0,0.0,0.0,100.0,9.4,24.1,1027.9,,25,183,28,1,6,6,11,8,2,17,108,9,2,5,4,10,640,11,14,6,3,0,28,0,2,52,16,0,14,2,9,84,19,8,68,4,2,128,0,26,131,24,18,194,2,23,286,5,13,537,18,7,306,0,54,560,64,4,7,6,4,118,2
2022-11-11 09:00:00,9,4,11,11,10.9,8.5,85.0,0.0,0.0,100.0,9.4,17.0,1028.0,,12,123,30,1,4,10,12,11,3,7,52,5,0,12,10,9,504,8,5,8,6,3,60,0,4,30,12,3,23,2,9,54,18,9,60,7,2,80,0,8,70,28,10,110,0,8,302,6,1,360,22,6,175,2,32,378,68,5,32,8,2,78,2
2022-11-11 10:00:00,10,4,11,11,14.0,9.8,76.0,0.0,0.0,120.0,13.0,16.7,1027.7,,6,134,32,2,8,4,20,20,4,4,46,5,1,16,8,5,404,10,4,6,2,0,40,0,6,38,12,2,10,2,4,57,14,1,47,2,1,66,0,6,74,22,6,94,1,7,305,8,2,349,26,2,91,2,14,238,54,2,40,6,3,73,2
2022-11-11 11:00:00,11,4,11,11,16.2,11.6,74.0,0.0,0.0,120.0,20.5,18.5,1027.4,,7,167,33,3,13,15,25,32,5,6,51,7,3,22,10,6,411,8,6,12,4,4,88,0,7,44,12,12,22,2,2,66,16,2,51,2,1,84,0,6,98,20,4,98,0,8,357,7,3,477,26,1,85,0,23,448,84,9,76,12,3,97,2
2022-11-11 12:00:00,12,4,11,11,17.5,12.0,70.0,0.0,0.0,130.0,20.5,30.0,1026.7,,22,274,34,9,17,7,63,74,2,18,105,10,12,43,6,10,446,7,16,32,4,4,78,1,10,74,12,8,18,4,12,118,11,1,90,2,5,108,0,24,160,28,14,214,2,14,382,4,14,598,17,2,109,0,41,528,82,30,140,5,12,177,0
2022-11-11 13:00:00,13,4,11,11,18.2,12.2,68.0,0.0,0.0,130.0,18.4,20.4,1026.4,,19,204,30,4,19,3,18,23,0,8,66,4,2,13,2,8,491,8,14,34,1,8,102,1,5,46,12,9,33,1,6,78,14,0,84,2,2,140,0,22,158,28,15,202,1,14,403,3,6,518,18,2,147,0,36,510,70,10,56,2,10,118,0
2022-11-11 14:00:00,14,4,11,11,17.9,10.5,62.0,0.0,0.0,120.0,14.8,20.4,1026.5,,12,202,32,5,10,8,16,17,4,7,52,6,4,10,8,4,408,6,14,14,2,6,70,0,6,46,12,10,18,1,6,60,10,2,67,5,4,93,1,16,105,20,5,118,1,11,381,4,3,497,22,2,101,0,38,466,86,4,40,6,6,93,1
2022-11-11 15:00:00,15,4,11,11,18.1,11.7,66.0,0.0,0.0,110.0,14.8,22.0,1026.6,,26,420,42,4,22,8,37,42,2,12,63,2,7,15,8,6,406,4,10,18,0,8,68,0,6,60,12,4,12,2,10,74,10,2,80,4,4,118,0,22,153,27,8,156,1,16,424,3,13,560,20,2,95,0,32,569,79,12,62,7,9,121,0
2022-11-11 16:00:00,16,4,11,11,17.3,11.3,68.0,0.0,0.0,100.0,13.0,16.7,1026.4,,32,564,54,6,16,2,56,76,0,14,104,3,12,43,4,3,460,5,22,30,2,12,156,0,6,80,12,14,31,2,16,99,6,2,80,2,6,226,0,40,267,30,10,178,0,22,409,0,39,514,12,3,106,0,56,650,73,25,112,2,11,206,2
2022-11-11 17:00:00,17,4,11,11,15.3,11.1,76.0,0.0,0.0,90.0,9.4,16.7,1026.4,,37,563,32,11,21,1,100,66,0,26,130,3,14,36,2,9,469,5,40,32,1,6,101,1,8,84,12,6,10,0,12,119,7,6,106,5,8,268,0,41,334,24,11,212,2,26,458,2,42,527,12,2,109,0,58,613,64,36,127,2,21,232,0
2022-11-11 18:00:00,18,4,11,11,13.5,11.0,85.0,0.0,0.0,80.0,5.4,13.0,1026.7,,32,454,27,5,19,2,63,62,0,12,108,2,8,18,0,8,416,2,22,18,0,12,105,0,10,56,12,9,22,2,10,87,6,5,84,4,4,189,0,36,220,18,9,177,0,22,400,0,20,591,14,4,94,0,46,610,51,20,74,2,16,192,0
2022-11-11 19:00:00,19,4,11,11,12.2,10.1,87.0,0.0,0.0,10.0,3.6,13.0,1027.1,,20,300,14,5,10,0,30,16,0,10,71,2,2,10,2,4,409,5,12,12,0,4,42,0,7,48,11,4,9,1,8,78,2,8,71,3,4,112,0,19,114,13,12,108,0,24,375,2,2,490,13,1,83,0,34,512,38,11,33,0,6,136,0
2022-11-11 20:00:00,20,4,11,11,11.0,9.6,91.0,0.0,0.0,40.0,1.8,14.8,1027.2,,10,147,6,3,4,0,12,6,0,8,48,2,2,4,1,3,306,4,8,10,0,4,44,0,4,38,6,2,3,0,8,56,3,4,48,2,2,50,0,2,46,5,5,74,0,20,289,0,0,341,8,2,65,0,27,370,26,4,14,0,11,92,0
2022-11-11 21:00:00,21,4,11,11,11.2,10.6,96.0,0.0,0.0,40.0,3.6,15.0,1027.3,,4,96,4,0,0,0,4,4,0,8,28,2,1,2,0,3,183,4,6,8,0,1,12,0,7,20,5,2,0,0,7,33,2,0,40,2,4,40,0,2,29,3,4,42,0,8,245,0,0,207,5,0,50,0,18,200,18,1,6,0,4,43,0
2022-11-11 22:00:00,22,4,11,11,10.7,10.1,96.0,0.0,0.0,50.0,3.6,9.3,1027.3,,5,67,2,0,0,0,3,4,0,3,30,0,0,2,1,0,132,0,4,4,0,2,12,0,6,16,4,1,0,0,2,18,1,1,18,1,1,33,0,0,23,2,4,42,0,9,137,0,0,160,2,1,40,0,12,148,10,0,1,0,2,28,0
2022-11-11 23:00:00,23,4,11,11,11.6,11.1,97.0,0.0,0.0,90.0,5.4,11.1,1027.3,,2,57,2,0,1,0,1,0,0,1,28,0,0,1,0,0,112,1,1,6,0,0,10,0,2,16,2,0,0,0,1,16,1,2,24,2,0,23,0,1,16,2,1,32,0,5,128,0,0,146,2,0,29,0,4,125,10,0,1,0,2,28,0
2022-11-12 00:00:00,0,5,12,11,10.9,10.4,97.0,0.0,0.0,90.0,7.6,9.0,1027.4,,1,35,0,0,0,0,2,1,0,2,16,1,0,2,2,2,82,1,4,6,0,0,7,0,1,10,2,0,0,0,1,10,0,2,18,0,0,18,0,0,10,3,2,28,0,5,103,0,0,109,1,0,19,0,4,80,6,0,2,0,1,12,0
2022-11-12 01:00:00,1,5,12,11,12.0,11.4,96.0,0.0,0.0,90.0,13.0,13.0,1026.9,,2,16,0,0,0,0,2,0,0,2,14,1,1,0,0,1,50,3,2,4,0,0,4,0,1,10,0,0,0,0,2,6,0,0,14,2,0,11,0,0,10,2,0,22,0,3,70,0,0,64,2,0,14,0,1,41,6,0,0,0,2,10,0
2022-11-12 02:00:00,2,5,12,11,11.8,11.0,95.0,0.0,0.0,100.0,7.6,13.0,1026.6,,0,14,0,0,0,0,2,2,0,2,13,0,0,0,0,0,23,0,0,1,0,0,4,0,2,3,0,1,0,0,0,4,0,1,4,2,0,4,0,0,2,2,0,10,0,0,52,0,0,46,2,0,15,0,2,34,3,1,0,0,1,8,0
2022-11-12 03:00:00,3,5,12,11,12.0,11.2,95.0,0.0,0.0,90.0,14.8,18.0,1026.0,,2,8,0,0,0,0,2,0,0,0,4,0,0,0,0,0,20,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,0,0,5,0,0,4,0,0,2,2,0,8,0,4,26,0,0,23,1,0,4,0,1,16,2,0,0,0,0,3,0
2022-11-12 04:00:00,4,5,12,11,11.6,10.8,95.0,0.2,0.0,110.0,5.4,14.8,1026.0,,1,10,0,0,0,0,0,0,0,2,7,1,0,0,0,0,25,2,1,0,0,0,2,0,0,2,0,0,0,0,1,7,0,1,4,2,0,4,0,0,0,2,0,6,0,0,22,1,0,24,4,0,9,0,0,20,4,0,0,0,0,2,0
2022-11-12 05:00:00,5,5,12,11,11.2,10.7,97.0,0.0,0.0,110.0,9.4,14.8,1025.9,,2,12,0,0,0,0,2,0,0,0,4,0,0,0,0,0,34,2,0,0,0,0,3,0,2,4,2,0,0,0,1,2,0,0,3,0,0,4,0,0,2,2,0,4,0,0,38,2,0,26,4,0,5,0,1,24,10,0,0,0,2,1,0
2022-11-12 06:00:00,6,5,12,11,11.2,10.7,97.0,0.0,0.0,110.0,9.4,15.0,1025.9,,0,23,4,0,0,0,1,0,0,0,12,0,0,0,0,0,142,4,0,2,0,0,4,0,0,5,3,0,0,0,1,8,0,0,5,0,0,4,0,2,4,4,0,8,0,2,50,1,0,40,6,0,17,0,2,40,15,0,0,0,0,7,0
2022-11-12 07:00:00,7,5,12,11,10.9,10.4,97.0,0.0,0.0,90.0,5.4,14.8,1026.2,,2,48,6,0,0,0,1,2,0,1,8,1,0,0,0,2,111,0,4,2,0,0,8,0,0,8,6,0,4,0,1,16,4,0,14,2,0,15,0,2,11,4,2,16,0,4,154,1,0,82,6,0,14,1,4,79,18,0,1,0,0,10,0
2022-11-12 08:00:00,8,5,12,11,12.6,12.3,98.0,0.0,0.0,90.0,11.2,16.7,1026.6,,4,65,6,0,1,1,1,3,0,2,16,1,0,0,1,2,177,2,2,4,0,0,13,0,1,12,7,0,3,3,2,24,2,0,18,4,0,24,0,6,32,7,2,31,0,7,212,1,0,142,10,0,32,0,10,156,23,0,2,0,0,23,0
2022-11-12 09:00:00,9,5,12,11,14.8,13.2,90.0,0.0,0.0,110.0,7.6,18.0,1026.7,,4,124,15,1,0,0,4,2,0,4,22,1,0,0,0,2,217,2,2,4,0,3,24,0,2,16,8,2,11,0,3,34,4,0,50,3,2,46,0,6,50,10,4,48,0,8,315,1,0,263,7,1,58,0,22,271,28,1,4,0,1,28,0
2022-11-12 10:00:00,10,5,12,11,16.7,14.0,84.0,0.0,0.0,140.0,11.2,13.0,1026.7,,6,118,10,0,0,0,2,2,0,3,28,6,0,0,1,4,274,4,4,4,0,1,16,0,4,27,8,1,4,0,2,34,4,1,43,2,2,56,0,3,58,8,4,64,0,11,352,1,0,312,8,2,67,0,15,351,32,4,2,0,3,56,0
2022-11-12 11:00:00,11,5,12,11,18.6,14.3,76.0,0.0,0.0,120.0,9.4,16.7,1026.3,,6,136,11,0,0,0,8,4,2,3,30,4,0,3,1,2,286,4,6,6,0,1,30,0,3,32,8,1,22,0,2,51,4,0,42,2,3,57,0,10,64,8,4,70,0,4,352,0,1,344,10,1,66,0,22,373,36,3,5,0,0,67,0
2022-11-12 12:00:00,12,5,12,11,20.0,14.8,72.0,0.0,0.0,130.0,9.4,21.0,1025.7,,7,154,11,0,0,0,4,2,0,3,56,1,2,2,0,2,328,2,10,12,0,1,23,1,4,42,8,1,12,1,4,54,3,4,61,4,4,52,0,9,71,10,6,82,0,6,328,1,0,370,10,0,74,0,24,414,37,0,5,0,4,69,0
2022-11-12 13:00:00,13,5,12,11,20.9,14.6,67.0,0.0,0.0,100.0,13.0,18.5,1024.6,,10,126,11,0,1,0,8,11,0,1,41,5,0,2,0,6,282,2,6,6,0,2,16,0,2,30,8,0,8,0,2,44,0,1,57,4,4,63,0,16,66,10,4,58,1,8,300,3,0,310,9,0,93,0,29,325,38,1,8,0,2,62,2
